Location,Price,Type of House,Land Area,Bedrooms,Toilets,Total Floors,Main Door Direction,Balcony Direction,Legal Documents,ID,Price_per_m2
"Phường 7 (Phường Võ Thị Sáu), Quận 3",24.306784775430298,"Nhà hẻm, ngõ",170.0,4.0,3.0,3.0,,,Sổ hồng,eae2e883-a0e4-4a39-b814-12010b860c10,211764705.88235295
"Xã Phước Hiệp, Huyện Củ Chi",21.282881625453264,"Đất nông nghiệp, kho bãi",1.155,0.0,0.0,1.0,,,Sổ hồng,20be1db3-fc9a-464c-a23b-b5ef4644c03b,1515151515.151515
"Phường 11, Quận 5",22.79012859654597,Nhà mặt tiền,76.8,4.0,3.0,1.0,,,Sổ hồng,d3bfdbaf-ee03-4dda-baf2-bb114ea71948,102864583.33333334
"Phường Hiệp Bình Chánh, TP. Thủ Đức - Quận Thủ Đức",23.311029872249307,Nhà mặt tiền,90.0,4.0,3.0,1.0,,,Sổ hồng,3f8c6795-37d0-4186-b2a3-c640cfb26d6c,147777777.7777778
"Phường Thạnh Xuân, Quận 12",21.305481457357732,"Nhà hẻm, ngõ",80.0,4.0,3.0,2.0,,,Sổ hồng,0e12328e-54b4-482a-b0ac-4fd1a3db13b3,22375000.0
"Phường 11, Quận Bình Thạnh",22.29188175506859,"Nhà hẻm, ngõ",46.0,4.0,3.0,2.0,,,Sổ hồng,2a490ed1-4715-4b1a-a5ef-f579ac7a432b,104347826.08695652
"Phường 11, Quận Gò Vấp",23.165612872402573,Nhà mặt tiền,160.0,4.0,3.0,1.0,,,Sổ hồng,539b3b4e-c19b-45e7-8e32-4977a0050e2e,71875000.0
"Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức",21.57768116552801,"Nhà hẻm, ngõ",30.0,4.0,3.0,1.0,,,Sổ hồng,5d1ea1e3-f954-4638-9918-6eb3e7c8d7e8,78333333.33333333
"Phường 2, Quận Phú Nhuận",23.71398556872711,Nhà mặt tiền,64.0,4.0,3.0,1.0,,,Sổ hồng,49061a6d-f484-4c48-8002-193f203abda4,310937500.0
"Phường Tây Thạnh, Quận Tân Phú",22.515025306341133,"Nhà hẻm, ngõ",75.6,4.0,3.0,2.0,,,Sổ hồng,32dbfbd9-07ad-4fad-b7cd-4eed9ff06443,79365079.36507937
"Phường 15, Quận Tân Bình",21.556174960316298,"Nhà hẻm, ngõ",58.5,4.0,3.0,3.0,,,Sổ hồng,f538eeea-d91e-4c9e-b7b5-c081a418c412,39316239.31623932
"Phường Tân Quy, Quận 7",23.981362375006356,Nhà mặt tiền,146.0,4.0,3.0,1.0,Nam,Nam,Sổ hồng,60a7c456-0238-40ba-9f45-d09bcbbb0431,178082191.78082192
"Phường An Phú, TP. Thủ Đức - Quận 2",23.025750925040132,Đất thổ cư,80.0,0.0,0.0,1.0,,,Sổ hồng,b6cb4f96-0586-40a2-9746-49099c0bad6d,124987500.0
"Phường Thạnh Xuân, Quận 12",21.976028805727495,"Nhà hẻm, ngõ",72.5,4.0,3.0,2.0,Đông Nam,,Sổ hồng,b4cdd74f-2a97-4343-be41-56ef9f30ff01,48275862.06896552
"Phường 22, Quận Bình Thạnh",23.46410586093613,"Nhà hẻm, ngõ",114.0,4.0,3.0,3.0,,,Sổ hồng,1303ef5b-6e00-4995-9e9a-0b66075f4dac,135964912.28070176
"Phường 15, Quận 10",23.362323166633097,"Nhà hẻm, ngõ",64.0,4.0,3.0,5.0,,,Sổ hồng,a67bb476-e7f3-4f8f-b83e-b3827b48afbe,218750000.0
"Phường Bến Thành, Quận 1",23.85876005291904,Nhà mặt tiền,100.0,4.0,3.0,5.0,,,Sổ hồng,96ecec59-d8c2-47ea-bf72-284c0d1b55be,230000000.0
"Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức",23.32595552246487,"Nhà hẻm, ngõ",200.0,4.0,3.0,2.0,Nam,Nam,Sổ hồng,fce77196-69e0-4063-b0ac-151252e4b448,67500000.0
"Phường 5, Quận 11",23.074641094205127,Nhà mặt tiền,56.0,4.0,3.0,5.0,,,Sổ hồng,0d0994ed-28e9-451f-9714-dedfa9f2de84,187500000.0
"Xã Bà Điểm, Huyện Hóc Môn",22.66917598614458,Nhà mặt tiền,109.0,4.0,3.0,1.0,Đông Bắc,,Sổ hồng,4cdccd4f-ada4-41b3-9d6a-b769364564a0,64220183.48623853
"Phường Tân Định, Quận 1",24.05547034715733,"Biệt thự, Villa",113.0,4.0,3.0,4.0,Đông Bắc,,Sổ hồng,0f086a51-582d-477a-9208-428448455be5,247787610.61946902
"Phường 3, Quận 11",22.428013929366653,Nhà mặt tiền,22.2,4.0,3.0,1.0,,,Giấy tờ hợp lệ,010dced9-9a2a-40c3-bd68-a0530ea2868a,247747747.74774775
"Phường Hiệp Thành, Quận 12",21.639556569220566,"Nhà hẻm, ngõ",40.0,4.0,3.0,3.0,,,Sổ hồng,5cb3b274-862c-49a3-8cd6-e7999dbf234b,62500000.0
"Phường Bình Trị Đông A, Quận Bình Tân",22.08424239033842,Đất thổ cư,70.0,0.0,0.0,1.0,,,Sổ hồng,69725d04-f335-4a4b-b519-a644ae4caae7,55714285.71428572
"Phường An Lạc, Quận Bình Tân",22.428013929366653,"Nhà hẻm, ngõ",68.0,4.0,3.0,4.0,,,Sổ hồng,c180b361-78c6-4b2b-b2e5-156d34121968,80882352.94117647
"Phường 11, Quận 11",22.802707378751247,Nhà mặt tiền,40.0,4.0,3.0,1.0,,,Sổ hồng,4c3fe474-808b-4ff9-8f2b-fe08e41f6422,200000000.0
"Phường 22, Quận Bình Thạnh",23.397414486441907,"Nhà hẻm, ngõ",60.0,4.0,3.0,1.0,Tây Bắc,Tây Bắc,Sổ hồng,0380d9c5-8616-46a8-9d11-5de7f7193aa1,241666666.66666666
"Phường 22, Quận Bình Thạnh",22.17018482011803,"Nhà hẻm, ngõ",60.0,4.0,3.0,1.0,,,Sổ đỏ,c62cad16-b117-4eb5-9e82-c9e9eb99353a,70833333.33333333
"Phường 11, Quận Tân Bình",23.19980423714793,Nhà mặt tiền,63.0,4.0,3.0,4.0,,,Sổ hồng,278eadd8-5378-4abf-a4cf-7015788a444f,188888888.8888889
"Phường Tân Quy, Quận 7",23.667704816165482,Nhà mặt tiền,79.1,4.0,3.0,1.0,,,Sổ hồng,fbf3ffcc-6615-4e1b-a5f2-f52d2f141a23,240202275.6005057
"Xã Vĩnh Lộc A, Huyện Bình Chánh",20.94640938906062,"Đất dự án, Khu dân cư",136.0,0.0,0.0,1.0,,,Giấy tờ hợp lệ,7f4be931-fa66-4a44-a2f8-d7824d1daa5f,9191176.470588235
"Phường 9, Quận Tân Bình",22.227343233944907,Nhà mặt tiền,25.0,4.0,3.0,1.0,,,Sổ hồng,70a28e31-7379-45d4-859b-81353c4fdf6a,180000000.0
"Phường 7, Quận Phú Nhuận",22.124448810806356,Nhà mặt tiền,48.0,4.0,3.0,4.0,,,Sổ hồng,00636967-4ce8-4dab-b89d-e2a3e97a611f,84583333.33333333
"Phường Bình Hưng Hòa A, Quận Bình Tân",20.94640938906062,"Nhà hẻm, ngõ",65.0,4.0,3.0,1.0,,,Sổ hồng,035c0c28-fd92-4d25-a156-2369d7ff1193,19230769.230769232
"Phường Bình Thuận, Quận 7",22.109560198316302,"Nhà hẻm, ngõ",35.0,4.0,3.0,2.0,,,Sổ hồng,17029815-1a5d-40a1-b483-835242f7e6bb,114285714.28571428
"Phường 3, Quận Tân Bình",22.227343233944907,"Nhà hẻm, ngõ",64.0,4.0,3.0,3.0,,,Sổ hồng,0c53d6aa-b663-45e5-aaf0-d67dad3687c9,70312500.0
"Phường 8 (Phường Võ Thị Sáu), Quận 3",21.416413018006356,"Nhà hẻm, ngõ",20.8,4.0,3.0,1.0,,,Sổ đỏ,e7d2e68a-96d1-42f0-855e-f71a0cf4dd6e,96153846.15384614
"Phường 1, Quận Phú Nhuận",21.749307433138107,Nhà mặt tiền,52.0,4.0,3.0,1.0,,,Sổ hồng,12479411-8a5c-4b63-9040-27ce4dfcbc60,53653846.15384615
"TP. Thủ Đức - Quận 2, TP.HCM",23.708947774697407,"Đất dự án, Khu dân cư",110.0,0.0,0.0,1.0,,,Sổ hồng,3333cb09-df82-4371-84fa-f5c35bd3bd58,180000000.0
"Xã Phước Kiển, Huyện Nhà Bè",23.165612872402573,Nhà mặt tiền,90.0,4.0,3.0,4.0,Tây,,Sổ hồng,ebd7c8f9-1a1a-4b5c-8c62-7dbaf03f2608,127777777.77777778
"Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức",22.227343233944907,"Nhà hẻm, ngõ",63.0,4.0,3.0,1.0,Đông Nam,,Sổ hồng,d4df2198-579b-4ffa-b836-a3318d397ca2,71428571.42857143
"Phường 12, Quận 6",22.071338985505843,"Nhà hẻm, ngõ",56.0,4.0,3.0,2.0,Đông Bắc,Đông Bắc,Sổ hồng,88b97b07-a134-4b02-8f9c-d8a673f81c04,68750000.0
"Phường Thới An, Quận 12",22.64018844927553,"Nhà hẻm, ngõ",124.0,4.0,3.0,2.0,,,Sổ hồng,9421a8bd-cf21-484a-ad0a-ef0a9d476bf7,54838709.67741936
"Phường 5, Quận 3",23.347934429182033,"Nhà hẻm, ngõ",60.0,4.0,3.0,1.0,,,Sổ hồng,290fad00-4e6b-41fd-a190-18f1bc2c9452,230000000.0
"Phường 6, Quận Bình Thạnh",22.17018482011803,"Nhà hẻm, ngõ",19.0,4.0,3.0,4.0,,,Sổ hồng,6003b9e1-fa45-4969-829b-8d5a760adf8a,223684210.52631578
"Phường Tây Thạnh, Quận Tân Phú",22.802707378751247,"Nhà hẻm, ngõ",109.0,4.0,3.0,1.0,,,Sổ hồng,5e8554ea-fd44-45e7-b5fc-e00fa133f027,73394495.41284403
"Phường 7, Quận Bình Thạnh",24.306784775430298,Nhà mặt tiền,160.0,4.0,3.0,4.0,,,Sổ hồng,4940cf81-9f6a-4413-87ea-6dc587ed3b82,225000000.0
"Huyện Nhà Bè, TP.HCM",22.59506801400185,"Đất dự án, Khu dân cư",126.0,0.0,0.0,1.0,Đông Bắc,,Sổ đỏ,6ee75e8e-95e0-43b2-9c13-db4355d85108,51587301.58730159
"TP. Thủ Đức - Quận 2, TP.HCM",23.585466717933024,Nhà mặt tiền,86.0,4.0,3.0,1.0,,,Sổ hồng,913db937-1d04-45f0-8eb4-7b969fee7c10,203488372.09302327
"Phường 7, Quận Gò Vấp",21.511723197765228,"Nhà hẻm, ngõ",40.0,4.0,3.0,2.0,,,Sổ hồng,acd5a097-ba16-4058-b2f7-ba7cdb8b7d93,55000000.0
"Phường 14, Quận Gò Vấp",22.59506801400185,Nhà mặt tiền,68.0,4.0,3.0,3.0,,,Sổ hồng,c7d944a0-d284-4e9d-b950-979932524146,95588235.29411764
"Phường 2, Quận Phú Nhuận",21.59873457471698,"Nhà hẻm, ngõ",45.8,4.0,3.0,1.0,,,Sổ hồng,5689e6fd-a15a-4673-a8a7-3dc657537938,52401746.724890836
"Phường Bình Hưng Hòa A, Quận Bình Tân",21.88014703405296,"Nhà hẻm, ngõ",60.0,4.0,3.0,1.0,,,Sổ hồng,94aa4ce8-b031-4137-a0f9-a2afeac9185f,53000000.0
"Phường 11, Quận 11",21.311052502404085,"Nhà hẻm, ngõ",35.5,4.0,3.0,1.0,,,Sổ đỏ,0755dcba-3014-40e4-9cd1-067edc80eb4c,50704225.35211267
"Phường Cô Giang, Quận 1",21.639556569220566,"Nhà hẻm, ngõ",15.0,4.0,3.0,1.0,,,Sổ hồng,1939d1c5-646d-44ae-826b-5ec4067b1a57,166666666.66666666
"Phường 1, Quận Bình Thạnh",22.498218188027575,"Nhà hẻm, ngõ",37.0,4.0,3.0,1.0,,,Sổ hồng,3399898e-8f02-40ad-9596-230c7791f488,159459459.45945945
"Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức",22.15835036247383,Đất thổ cư,54.0,0.0,0.0,1.0,,,Sổ hồng,45d60820-1242-4e05-8baf-3a75edbbfcd7,77777777.77777778
"Phường 2, Quận Phú Nhuận",23.880266258139077,Nhà mặt tiền,64.0,4.0,3.0,4.0,,,Sổ đỏ,3eabf69c-d2a9-43d3-8cce-9d6a2507c946,367187500.0
"Phường Tân Định, Quận 1",24.43683790367511,Nhà mặt tiền,150.0,4.0,3.0,1.0,Tây Bắc,,Sổ hồng,5eaf58da-cb9f-4124-9d27-5ad8ba64cf87,273333333.3333333
"Phường An Khánh, TP. Thủ Đức - Quận 2",23.901319667336022,Nhà mặt tiền,96.0,4.0,3.0,1.0,Tây Nam,,Sổ hồng,0ac357b1-8008-496d-92cd-3718a9b2b611,250000000.0
"Phường Phú Thạnh, Quận Tân Phú",24.278613898464396,Nhà mặt tiền,150.0,4.0,3.0,1.0,,,Sổ hồng,87d3b721-1bb9-48ac-bbf3-6d56d002054a,233333333.33333334
"Phường 3, Quận 3",22.2048703780979,Nhà mặt tiền,70.0,4.0,3.0,1.0,,,Sổ hồng,0310bf96-02bb-4cc7-86b8-cf79bc7cb3b6,62857142.85714286
"Phường 9, Quận Gò Vấp",22.26228128529856,"Nhà hẻm, ngõ",41.4,4.0,3.0,2.0,Tây Bắc,,Sổ hồng,28f2aa9b-90b5-4836-adb1-69a0607f3acf,112560386.47342996
"Phường Thảo Điền, TP. Thủ Đức - Quận 2",23.45111866541016,Đất thổ cư,100.0,0.0,0.0,1.0,Tây Bắc,,Sổ đỏ,95df866e-e531-4159-9dcb-0ee05fc04eb8,153000000.0
"Phường 5, Quận Gò Vấp",21.511723197765228,"Nhà hẻm, ngõ",53.9,4.0,3.0,1.0,,,Sổ hồng,d131c609-7c6e-45c6-b04c-35efa74ce9f0,40816326.530612245
"Phường Bình Hưng Hòa A, Quận Bình Tân",21.690249683516313,"Nhà hẻm, ngõ",25.0,4.0,3.0,1.0,,,Sổ hồng,eafa69dd-abf8-4f8d-b7f2-854458c316d8,105200000.0
"TP. Thủ Đức - Quận 9, TP.HCM",23.41111333079913,Nhà mặt tiền,85.0,4.0,3.0,3.0,Tây Nam,Tây Nam,Sổ hồng,28972ab9-0cbf-4619-8a37-ef04ad9b5e9e,172941176.47058824
"Phường Bình Hưng Hòa A, Quận Bình Tân",22.66917598614458,"Nhà hẻm, ngõ",50.0,4.0,3.0,1.0,,,Sổ đỏ,358b6d4d-5e45-4caf-9020-ae8cb399b229,140000000.0
"Phường Sơn Kỳ, Quận Tân Phú",22.428013929366653,"Nhà hẻm, ngõ",59.0,4.0,3.0,1.0,Tây Bắc,,Sổ hồng,f06d0569-bd53-419c-a675-4fb847666ef1,93220338.98305085
"Phường 8, Quận Gò Vấp",21.734866748988527,"Nhà hẻm, ngõ",35.0,4.0,3.0,1.0,,,Sổ hồng,f7085390-3618-460f-9674-891082944708,78571428.57142857
"Phường 16, Quận 4",22.428013929366653,Nhà mặt tiền,44.5,4.0,3.0,1.0,,,Sổ đỏ,8977692b-8431-4b1e-94da-3fbda56752ee,123595505.61797753
"Xã Hiệp Phước, Huyện Nhà Bè",21.193269466817146,"Đất nông nghiệp, kho bãi",1.0,0.0,0.0,1.0,,,Sổ hồng,5df0dec3-4137-430a-9cdc-e133ad77ac05,1600000000.0
"Phường 9, Quận Phú Nhuận",21.59873457471698,"Nhà hẻm, ngõ",38.1,4.0,3.0,2.0,,,Sổ đỏ,4d6fae08-e6ae-4fd6-aa19-ce3b09e008d2,62992125.98425197
"Phường 9, Quận Gò Vấp",22.920490414393743,"Nhà hẻm, ngõ",68.0,4.0,3.0,4.0,,,Sổ hồng,34f86656-3b2a-4fdc-89e2-02782bccb4ab,132352941.1764706
"Phường 13, Quận 6",22.59506801400185,"Nhà hẻm, ngõ",86.7,4.0,3.0,1.0,,,Sổ hồng,ff2aa68f-7ec0-4931-9635-c7fdaf59d680,74971164.93656285
"Xã Phước Kiển, Huyện Nhà Bè",22.463732011962353,Đất thổ cư,127.0,0.0,0.0,1.0,,,Sổ hồng,45877fc0-8ca7-45e3-bdcd-39828afe82e0,44881889.76377953
"Phường 12, Quận Bình Thạnh",22.909317113796863,"Nhà hẻm, ngõ",75.0,4.0,3.0,1.0,,,Sổ hồng,b3108ce0-94e2-482d-888f-fdacc91fc24a,118666666.66666667
"Phường 25, Quận Bình Thạnh",22.97455763565817,"Nhà hẻm, ngõ",84.0,4.0,3.0,1.0,,,Sổ hồng,688ba205-0f17-4e65-a880-fe9b180eea00,113095238.09523809
"Phường 17, Quận Bình Thạnh",23.397414486441907,"Nhà hẻm, ngõ",68.0,4.0,3.0,4.0,,,Sổ hồng,423b39e5-02a0-4c2e-8716-f8df1822012d,213235294.11764705
"Phường Tân Thành, Quận Tân Phú",22.428013929366653,"Nhà hẻm, ngõ",50.0,4.0,3.0,1.0,Bắc,Bắc,Sổ hồng,e068b48d-8099-423c-b981-ceed5dc3263e,110000000.0
"Phường 11, Quận Bình Thạnh",24.306784775430298,Nhà mặt tiền,193.7,4.0,3.0,1.0,,,Sổ hồng,5de5d959-4cad-4c1a-b458-91efd6d7de0c,185854414.0423335
"Phường 11, Quận Bình Thạnh",22.498218188027575,"Nhà hẻm, ngõ",63.0,4.0,3.0,2.0,,,Sổ hồng,5e6039f8-dec2-4113-b33e-3f15ccff3df4,93650793.65079366
"Xã Đông Thạnh, Huyện Hóc Môn",22.15835036247383,Đất thổ cư,100.0,0.0,0.0,1.0,Đông,,Sổ hồng,4c6f296c-2b19-4ed4-9bc8-9404ca1e7e23,42000000.0
"Phường 2, Quận 8",23.28821519448487,"Nhà hẻm, ngõ",100.0,4.0,3.0,1.0,Bắc,,Sổ hồng,ede642f0-2187-4c8a-a2f7-1e33ed3b7736,130000000.0
"Phường Hiệp Tân, Quận Tân Phú",21.787976574283668,Nhà mặt tiền,23.0,4.0,3.0,3.0,Tây,Nam,Sổ hồng,942fafbf-5dfd-4467-82f0-477b55db8706,126086956.52173913
"Phường 9, Quận 11",24.219773398443195,Nhà mặt tiền,122.0,4.0,3.0,4.0,,,Sổ hồng,3000f2f1-8d0e-4804-ad5a-fc9407f45407,270491803.27868855
"Phường Hiệp Bình Phước, TP. Thủ Đức - Quận Thủ Đức",24.373924078266125,Đất thổ cư,450.0,0.0,0.0,1.0,,,Sổ hồng,67fc1094-a2b1-4edd-b3cc-3d2583845715,85555555.55555555
"Xã Bình Hưng, Huyện Bình Chánh",23.7189981105504,Nhà mặt tiền,100.0,4.0,3.0,4.0,Tây,Tây,Sổ hồng,e5ab1952-05f9-4571-8a91-9d0e04d9208a,200000000.0
"Phường 13, Quận 11",22.515025306341133,"Nhà hẻm, ngõ",39.0,4.0,3.0,1.0,Đông Bắc,,Sổ hồng,cf9ef086-29f9-4672-9dcf-da315cb6300c,153846153.84615386
"Phường 3, Quận 8",23.32595552246487,Nhà mặt tiền,64.0,4.0,3.0,1.0,,,Sổ hồng,8993bf0e-73f1-4a90-8686-bc603d21e95f,210937500.0
"Phường 4, Quận 8",22.79012859654597,Nhà mặt tiền,48.0,4.0,3.0,2.0,,,Sổ hồng,1acc0e5f-3772-43ee-8230-b597578eaf23,164583333.33333334
"Phường 25, Quận Bình Thạnh",22.751414084370275,"Nhà hẻm, ngõ",40.0,4.0,3.0,4.0,,,Sổ hồng,60d56cf8-01e8-4e1c-86eb-7325dd6957ae,190000000.0
"Phường 4, Quận 8",23.32595552246487,Nhà mặt tiền,80.0,4.0,3.0,4.0,,,Sổ hồng,4fb62144-6856-430d-a71c-3cbf0fac5000,168750000.0
"Phường 7, Quận 8",23.483275777042625,Nhà mặt tiền,233.0,4.0,3.0,1.0,,,Sổ hồng,6f2e5bb2-0c36-4068-b710-1338cf957521,67811158.79828326
"Phường Tân Định, Quận 1",24.29279853345595,Nhà mặt tiền,76.2,4.0,3.0,1.0,,,Sổ hồng,aa12b943-b848-408a-951f-76a0f41202c1,465879265.0918635
"Phường Tân Thới Hiệp, Quận 12",22.555847300854722,"Nhà hẻm, ngõ",72.0,4.0,3.0,4.0,,,Sổ hồng,de79af89-dfb5-4c98-bd53-43a71f9aaee7,86805555.55555555
"Phường 7 (Phường Võ Thị Sáu), Quận 3",23.074641094205127,"Nhà hẻm, ngõ",41.0,4.0,3.0,4.0,Tây Nam,,Sổ hồng,b4772fd1-5c27-429e-9076-c4c31761abad,256097560.97560975
"Phường 2, Quận 6",21.821878125947855,"Nhà hẻm, ngõ",68.0,4.0,3.0,1.0,,,Sổ hồng,2e89ecb9-f366-4aa8-b72a-e25061f279bd,44117647.058823526
"Phường 11, Quận Tân Bình",23.11202862627325,"Nhà hẻm, ngõ",60.0,4.0,3.0,1.0,Tây,Tây Bắc,Sổ hồng,c8b4d46e-e9bc-4bb3-b7be-52d4da59b33d,181666666.66666666
"Phường 7, Quận Phú Nhuận",22.28141045520349,"Nhà hẻm, ngõ",36.0,4.0,3.0,1.0,,,Sổ hồng,a4306356-ec47-4e05-942b-33e8c76c2a88,131944444.44444445
"Phường 11, Quận 6",23.025850930040455,Nhà mặt tiền,60.0,4.0,3.0,3.0,,,Sổ hồng,62663668-28c8-4fe6-9a45-15ddd7e9aa53,166666666.66666666
"Phường Phú Thuận, Quận 7",21.78452233941677,"Nhà hẻm, ngõ",28.6,4.0,3.0,3.0,Đông,Đông,Sổ hồng,c497d320-b270-4438-b5e9-0aae6727b0cd,101048951.04895104
"Phường Bình Trị Đông B, Quận Bình Tân",23.208172486817745,Nhà mặt tiền,100.0,4.0,3.0,3.0,Tây,Tây,Sổ hồng,d6bd6e06-39e6-4bbf-9024-db7ab6708888,120000000.0
"TP. Thủ Đức - Quận 9, TP.HCM",23.00768695941462,"Đất dự án, Khu dân cư",182.0,0.0,0.0,1.0,,,Sổ đỏ,3ee19a8d-654c-4043-ab10-55bca94c9de0,53956043.95604396
"Phường 12, Quận 5",23.49585455924869,Nhà mặt tiền,61.5,4.0,3.0,1.0,,,Sổ hồng,44d4aead-4122-46db-871a-0385be024017,260162601.62601626
"Phường 2, Quận 5",23.208172486817745,Nhà mặt tiền,26.2,4.0,3.0,5.0,,,Sổ hồng,ea7f462b-e539-456c-91a7-51e0b9a5c8b8,458015267.1755725
"Phường 6 (Phường Võ Thị Sáu), Quận 3",23.897144295925717,Nhà mặt tiền,80.0,4.0,3.0,1.0,,,Sổ hồng,4153bde7-b8d4-42d7-9643-50bd20d7e845,298750000.0
"Phường 19, Quận Bình Thạnh",23.85876005291904,Nhà mặt tiền,81.0,4.0,3.0,1.0,,,Sổ hồng,7c65ca47-0a1e-4a2b-b404-4711b6320d48,283950617.2839506
"Phường Nguyễn Cư Trinh, Quận 1",23.981362375006356,Nhà mặt tiền,99.0,4.0,3.0,5.0,,,Sổ hồng,64120777-7574-4d51-a055-b81413315027,262626262.62626263
"Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức",22.79643776573844,Đất thổ cư,130.0,0.0,0.0,1.0,,,Sổ hồng,e868560f-30c9-49e5-8064-73ffdad278a9,61153846.15384615
"Phường Tây Thạnh, Quận Tân Phú",20.977908056095185,Nhà mặt tiền,63.2,4.0,3.0,1.0,,,Sổ hồng,33d593b2-807f-414e-84cb-cb1ffc8d8301,20411392.40506329
"Phường 12, Quận 10",22.875028040322153,"Nhà hẻm, ngõ",60.0,4.0,3.0,3.0,,,Sổ hồng,85c87f36-e218-4a02-886b-36adb45a3ec2,143333333.33333334
"Xã Xuân Thới Thượng, Huyện Hóc Môn",22.461976085260396,Nhà mặt tiền,80.4,4.0,3.0,4.0,Đông,,Sổ hồng,589f4987-556c-4778-bd6f-8966fdcdc7cb,70771144.27860697
"Phường Thới An, Quận 12",22.32265341372903,"Nhà hẻm, ngõ",112.0,4.0,3.0,1.0,,,Sổ hồng,a36614ed-ce5f-42ad-8430-96aa29ef5387,44196428.571428575
"Phường 11, Quận Bình Thạnh",21.6978254773219,"Nhà hẻm, ngõ",42.0,4.0,3.0,1.0,,,Sổ hồng,e1ebc680-f965-434c-ba87-4bf7ffbfd79c,63095238.0952381
"Phường 12, Quận Gò Vấp",22.515025306341133,Đất thổ cư,69.0,0.0,0.0,1.0,,,Sổ hồng,5ed3bd9a-20ca-429a-be89-dd39a9cfde5a,86956521.73913044
"Phường 10, Quận 10",22.227343233944907,"Nhà hẻm, ngõ",28.0,4.0,3.0,2.0,Đông,,Sổ hồng,be4f35c7-c756-4013-99d7-be7f71404435,160714285.7142857
"Phường 7, Quận 5",20.827625853171554,"Nhà hẻm, ngõ",61.3,4.0,3.0,1.0,,,Sổ hồng,10e677a5-5bec-4771-91af-86daae4af2ad,18107667.210440457
"TP. Thủ Đức - Quận 9, TP.HCM",23.48580422339582,"Đất dự án, Khu dân cư",281.0,0.0,0.0,1.0,Đông Nam,,Sổ đỏ,85d8076a-14fd-4963-8c64-2d995dc0f07e,56370106.761565834
"Thị Trấn Tân Túc, Huyện Bình Chánh",22.109560198316302,Nhà mặt tiền,88.0,4.0,3.0,1.0,Tây Nam,,Sổ hồng,502d55f4-1dd4-4199-a6a6-e95a686dbd63,45454545.45454545
"Phường Bình Hưng Hòa A, Quận Bình Tân",21.88014703405296,"Nhà hẻm, ngõ",42.0,4.0,3.0,3.0,,,Sổ hồng,b95be0c4-4035-4340-8f31-ca9135f31ae3,75714285.71428572
"Phường 4, Quận 10",22.461976085260396,"Nhà hẻm, ngõ",44.0,4.0,3.0,4.0,,,Sổ hồng,59fe8a52-382b-4ca4-bd69-a5d3e7bc8299,129318181.81818181
"Phường Bình Hưng Hòa A, Quận Bình Tân",22.10705706809881,"Nhà hẻm, ngõ",42.0,4.0,3.0,2.0,,Tây Bắc,Sổ hồng,1456322a-f3be-40d5-ae01-419fb30daae8,95000000.0
"Phường 14, Quận Tân Bình",23.11202862627325,"Nhà hẻm, ngõ",100.0,4.0,3.0,5.0,,,Sổ hồng,f21dfc76-3ecd-4c1a-846f-228555e91a97,109000000.0
"Phường 12, Quận 10",23.165612872402573,"Nhà hẻm, ngõ",65.0,4.0,3.0,1.0,,,Giấy tờ hợp lệ,338d43e0-8807-4dd5-8a9c-ea4eeae04d55,176923076.92307693
"Phường 12, Quận 10",23.667704816165482,"Nhà hẻm, ngõ",96.0,4.0,3.0,3.0,,,Sổ hồng,caa5eb38-1ee9-42d0-9e83-c0bf42aa069b,197916666.66666666
"Phường Bến Thành, Quận 1",23.83678114620123,Nhà mặt tiền,81.0,4.0,3.0,4.0,,,Giấy tờ hợp lệ,37e09514-d4e1-4703-9d99-b11457f12513,277777777.7777778
"Phường 12, Quận 10",23.61308188496444,"Nhà hẻm, ngõ",108.0,4.0,3.0,4.0,,,Sổ hồng,b34f2df2-69d3-4a6a-b9df-d52fa56780b3,166574074.07407406
"Phường 12, Quận 10",23.376507801624047,"Nhà hẻm, ngõ",70.0,4.0,3.0,1.0,,,Giấy tờ hợp lệ,08e49ece-13e8-4d1e-bc8b-09fd6f6915e5,202857142.85714287
"Phường 1, Quận 10",22.59506801400185,"Nhà hẻm, ngõ",51.0,4.0,3.0,2.0,,,Sổ hồng,4add86d4-adbd-4ce2-860c-1f60648fef28,127450980.39215687
"Phường 6, Quận 10",23.311029872249307,Nhà mặt tiền,50.0,4.0,3.0,1.0,,,Giấy tờ hợp lệ,a01d3c91-1d1e-4b42-8aef-d8fcef27c527,266000000.0
"Phường Phú Thọ Hòa, Quận Tân Phú",22.64018844927553,Nhà mặt tiền,78.0,4.0,3.0,2.0,,,Sổ hồng,82e35202-f716-405a-a36f-7e1b4188d547,87179487.17948718
"Phường 14, Quận 10",23.12116110983569,"Nhà hẻm, ngõ",60.0,4.0,3.0,1.0,,,Sổ hồng,11eeea9e-fde4-49c3-8923-a6b46a31fd74,183333333.33333334
"Phường 3, Quận 3",23.880266258139077,"Nhà hẻm, ngõ",140.0,4.0,3.0,1.0,,,Giấy tờ hợp lệ,c6187a62-a8f9-47b2-b234-de01d576eac5,167857142.85714287
