Location,Price,Type of House,Land Area,Bedrooms,Toilets,Total Floors,Main Door Direction,Balcony Direction,Legal Documents,ID,Price_per_m2
"Phường 3, Quận Bình Thạnh",24.573413438677747,"Biệt thự, Villa",155.0,5.0,5.0,5.0,unknown,unknown,Sổ đỏ,d868f167-c085-445a-8097-53754cfe17a8,303225806.4516129
"Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức",23.32595552246487,"Nhà hẻm, ngõ",200.0,4.0,3.0,2.0,Nam,Nam,Sổ hồng,22814805-beb8-4a6d-8c5a-2ba1c8ec0fdf,67500000.0
"Xã Bà Điểm, Huyện Hóc Môn",22.66917598614458,Nhà mặt tiền,109.0,1.0,1.0,1.0,Đông Bắc,unknown,Sổ hồng,2e11a525-1961-4172-9dbc-ba39cb99950b,64220183.48623853
"Phường Tân Định, Quận 1",24.05547034715733,"Biệt thự, Villa",113.0,5.0,6.0,4.0,Đông Bắc,unknown,Sổ hồng,636f2982-b685-422d-b09c-91dedd2e91b3,247787610.61946902
"Phường Hiệp Thành, Quận 12",21.639556569220566,"Nhà hẻm, ngõ",40.0,3.0,3.0,3.0,unknown,unknown,Sổ hồng,c8d4df07-4a2d-4040-b30e-6161ca0f99fa,62500000.0
"Phường Bình Trị Đông A, Quận Bình Tân",22.08424239033842,Đất thổ cư,70.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,45362daf-58f5-409c-b798-4f89fbc0a535,55714285.71428572
"Phường An Lạc, Quận Bình Tân",22.428013929366653,"Nhà hẻm, ngõ",68.0,5.0,4.0,4.0,unknown,unknown,Sổ hồng,57473a89-01ec-4b30-a2aa-1691c451297b,80882352.94117647
"Phường 11, Quận 11",22.802707378751247,Nhà mặt tiền,40.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,d9c83f32-22da-4004-9f8f-dbac37d51149,200000000.0
"Phường 22, Quận Bình Thạnh",23.397414486441907,"Nhà hẻm, ngõ",60.0,4.0,6.0,1.0,Tây Bắc,Tây Bắc,Sổ hồng,12bfd25c-b799-420b-80c7-bc065d7d0d3b,241666666.66666666
"Phường 22, Quận Bình Thạnh",22.17018482011803,"Nhà hẻm, ngõ",60.0,3.0,2.0,1.0,unknown,unknown,Sổ đỏ,011983fe-d68a-4fb4-812b-ac583c35ed3b,70833333.33333333
"Phường 11, Quận Tân Bình",23.19980423714793,Nhà mặt tiền,63.0,5.0,5.0,4.0,unknown,unknown,Sổ hồng,1b75f38c-d6f9-4eca-b312-3c61192816a7,188888888.8888889
"Phường Tân Quy, Quận 7",23.667704816165482,Nhà mặt tiền,79.1,8.0,9.0,1.0,unknown,unknown,Sổ hồng,8a86ce91-d3ba-423a-9887-e1c7d461781a,240202275.6005057
"Phường 14, Quận Tân Bình",24.817610399185178,Nhà mặt tiền,280.0,2.0,2.0,2.0,unknown,unknown,Sổ hồng,18a18fa3-0bc8-430d-884a-89dc6ee540a1,214285714.2857143
"Phường 7, Quận Phú Nhuận",22.124448810806356,Nhà mặt tiền,48.0,5.0,5.0,4.0,unknown,unknown,Sổ hồng,486e1cbf-9ebd-4368-a9c4-68e3fdc6f400,84583333.33333333
"Phường Bình Hưng Hòa A, Quận Bình Tân",20.94640938906062,"Nhà hẻm, ngõ",65.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,bdfd2526-d453-44da-b85f-96a84e7a3f1a,19230769.230769232
"Phường Bình Thuận, Quận 7",22.109560198316302,"Nhà hẻm, ngõ",35.0,2.0,2.0,2.0,unknown,unknown,Sổ hồng,7c2fada4-080a-45a2-883a-a49c3ae66b77,114285714.28571428
"Phường 3, Quận Tân Bình",22.227343233944907,"Nhà hẻm, ngõ",64.0,4.0,5.0,3.0,unknown,unknown,Sổ hồng,a0517b76-f43e-4bc0-a404-f443011f4852,70312500.0
"Phường 8 (Phường Võ Thị Sáu), Quận 3",21.416413018006356,"Nhà hẻm, ngõ",20.8,2.0,2.0,1.0,unknown,unknown,Sổ đỏ,13d81d80-14c3-4050-a050-ac8eebd1d21a,96153846.15384614
"Xã Phước Kiển, Huyện Nhà Bè",23.165612872402573,Nhà mặt tiền,90.0,4.0,4.0,4.0,Tây,unknown,Sổ hồng,6c408b9b-5389-433c-92ae-04bfe27fe171,127777777.77777778
"Phường Linh Chiểu, TP. Thủ Đức - Quận Thủ Đức",22.227343233944907,"Nhà hẻm, ngõ",63.0,2.0,1.0,1.0,Đông Nam,unknown,Sổ hồng,3d75c3b8-6558-40e2-8581-49be8ecd4b99,71428571.42857143
"Phường 12, Quận 6",22.071338985505843,"Nhà hẻm, ngõ",56.0,3.0,2.0,2.0,Đông Bắc,Đông Bắc,Sổ hồng,43c2d8f8-2d14-418a-95d2-2a3dbfbe8d43,68750000.0
"Phường Thới An, Quận 12",22.64018844927553,"Nhà hẻm, ngõ",124.0,2.0,2.0,2.0,unknown,unknown,Sổ hồng,698117f9-16e2-464f-b18d-98ca5393ceb9,54838709.67741936
"Phường 5, Quận 3",23.347934429182033,"Nhà hẻm, ngõ",60.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,544b07d6-8fed-445b-9083-154d929f8581,230000000.0
"Phường 6, Quận Bình Thạnh",22.17018482011803,"Nhà hẻm, ngõ",19.0,2.0,3.0,4.0,unknown,unknown,Sổ hồng,b2dfbb9e-1507-4e4d-946b-9511c43c2c8f,223684210.52631578
"Phường Tây Thạnh, Quận Tân Phú",22.802707378751247,"Nhà hẻm, ngõ",109.0,2.0,2.0,1.0,unknown,unknown,Sổ hồng,a17cccde-559a-46d4-a506-9759bf735c68,73394495.41284403
"Phường 7, Quận Bình Thạnh",24.306784775430298,Nhà mặt tiền,160.0,5.0,5.0,4.0,unknown,unknown,Sổ hồng,c63eaf71-51c6-4cea-ab69-37150ee68c6d,225000000.0
"Huyện Nhà Bè, TP.HCM",22.59506801400185,"Đất dự án, Khu dân cư",126.0,0.0,0.0,1.0,Đông Bắc,unknown,Sổ đỏ,06540877-3df9-40b5-be05-1c358477ea5c,51587301.58730159
"TP. Thủ Đức - Quận 2, TP.HCM",23.585466717933024,Nhà mặt tiền,86.0,5.0,6.0,1.0,unknown,unknown,Sổ hồng,2f3b0c5a-7ba1-43ca-8db3-bee3244370d3,203488372.09302327
"Phường 7, Quận Gò Vấp",21.511723197765228,"Nhà hẻm, ngõ",40.0,2.0,2.0,2.0,unknown,unknown,Sổ hồng,98e002d8-2354-4612-9271-7df5567d6a4f,55000000.0
"Phường 14, Quận Gò Vấp",22.59506801400185,Nhà mặt tiền,68.0,4.0,4.0,3.0,unknown,unknown,Sổ hồng,d0bc3efb-6707-4935-ab59-5e6d6a377097,95588235.29411764
"Phường 2, Quận Phú Nhuận",21.59873457471698,"Nhà hẻm, ngõ",45.8,3.0,3.0,1.0,unknown,unknown,Sổ hồng,1ec51fd5-f5fc-404b-babd-3f254af9d7af,52401746.724890836
"Phường Bình Hưng Hòa A, Quận Bình Tân",21.88014703405296,"Nhà hẻm, ngõ",60.0,1.0,2.0,1.0,unknown,unknown,Sổ hồng,1d372347-f2f7-4062-8df6-955357d9c6fc,53000000.0
"Phường 11, Quận 11",21.311052502404085,"Nhà hẻm, ngõ",35.5,2.0,2.0,1.0,unknown,unknown,Sổ đỏ,1502748b-da36-4df6-89ee-63d5436a0da8,50704225.35211267
"Phường Cô Giang, Quận 1",21.639556569220566,"Nhà hẻm, ngõ",15.0,1.0,2.0,1.0,unknown,unknown,Sổ hồng,bd3f7cb8-725d-4a29-a64e-10330f4f498a,166666666.66666666
"Phường 1, Quận Bình Thạnh",22.498218188027575,"Nhà hẻm, ngõ",37.0,2.0,2.0,1.0,unknown,unknown,Sổ hồng,3eae6dcc-8aa6-4c54-bc6d-a8ff0a0cf6b6,159459459.45945945
"Phường Linh Đông, TP. Thủ Đức - Quận Thủ Đức",22.15835036247383,Đất thổ cư,54.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,d65fffd5-0585-42c4-8302-9eb7652ffaca,77777777.77777778
"Phường 2, Quận Phú Nhuận",23.880266258139077,Nhà mặt tiền,64.0,6.0,5.0,4.0,unknown,unknown,Sổ đỏ,46e7e9a0-cb93-480c-ad9a-dd5809182537,367187500.0
"Phường Tân Định, Quận 1",24.43683790367511,Nhà mặt tiền,150.0,3.0,2.0,1.0,Tây Bắc,unknown,Sổ hồng,2e9d0bfe-83f7-4fd6-9e18-1c75f9812c7d,273333333.3333333
"Phường An Khánh, TP. Thủ Đức - Quận 2",23.901319667336022,Nhà mặt tiền,96.0,3.0,2.0,1.0,Tây Nam,unknown,Sổ hồng,22690d32-e78a-43f3-8729-9958935f3605,250000000.0
"Phường Phú Thạnh, Quận Tân Phú",24.278613898464396,Nhà mặt tiền,150.0,2.0,2.0,1.0,unknown,unknown,Sổ hồng,f9504658-c1c8-4a38-b614-d47c265568e4,233333333.33333334
"Phường 3, Quận 3",22.2048703780979,Nhà mặt tiền,70.0,4.0,4.0,1.0,unknown,unknown,Sổ hồng,d4ff9857-d908-49dc-9f90-10f8406b476d,62857142.85714286
"Phường 9, Quận Gò Vấp",22.26228128529856,"Nhà hẻm, ngõ",41.4,2.0,2.0,2.0,Tây Bắc,unknown,Sổ hồng,a5b31554-9a6c-4f71-8151-df082c29dadf,112560386.47342996
"Phường Thảo Điền, TP. Thủ Đức - Quận 2",23.45111866541016,Đất thổ cư,100.0,0.0,0.0,1.0,Tây Bắc,unknown,Sổ đỏ,8db9105c-47c7-491d-b96d-3c892a40ab39,153000000.0
"Phường 5, Quận Gò Vấp",21.511723197765228,"Nhà hẻm, ngõ",53.9,4.0,3.0,1.0,unknown,unknown,Sổ hồng,da50e3c1-9c3a-44f2-aab2-1831c08e5e0d,40816326.530612245
"Phường Bình Hưng Hòa A, Quận Bình Tân",21.690249683516313,"Nhà hẻm, ngõ",25.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,5aae506b-ed65-48d7-86dd-618e8afe5b09,105200000.0
"Phường Bình Hưng Hòa A, Quận Bình Tân",22.66917598614458,"Nhà hẻm, ngõ",50.0,4.0,3.0,1.0,unknown,unknown,Sổ đỏ,39a27b9a-73bf-4de1-b7e7-9e3afa9288d2,140000000.0
"Phường Sơn Kỳ, Quận Tân Phú",22.428013929366653,"Nhà hẻm, ngõ",59.0,2.0,2.0,1.0,Tây Bắc,unknown,Sổ hồng,997b0b01-89d0-4779-83e1-5aebc878db61,93220338.98305085
"Phường 8, Quận Gò Vấp",21.734866748988527,"Nhà hẻm, ngõ",35.0,2.0,2.0,1.0,unknown,unknown,Sổ hồng,36e0af91-3c71-426d-949b-c19e2d9364c3,78571428.57142857
"Phường 16, Quận 4",22.428013929366653,Nhà mặt tiền,44.5,2.0,3.0,1.0,unknown,unknown,Sổ đỏ,2de8bdbe-f1b3-4d76-8694-b4a226edd7af,123595505.61797753
"Xã Hiệp Phước, Huyện Nhà Bè",21.193269466817146,"Đất nông nghiệp, kho bãi",1.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,c86fe92c-a13b-44d1-8bea-58c1dce1c3e5,1600000000.0
"Phường 9, Quận Phú Nhuận",21.59873457471698,"Nhà hẻm, ngõ",38.1,3.0,4.0,2.0,unknown,unknown,Sổ đỏ,e44f4f2c-f7a4-4c8c-96c6-635aefd734e1,62992125.98425197
"Phường 9, Quận Gò Vấp",22.920490414393743,"Nhà hẻm, ngõ",68.0,5.0,6.0,4.0,unknown,unknown,Sổ hồng,8523407d-6c8c-420d-ab0f-9345258eacbe,132352941.1764706
"Phường 13, Quận 6",22.59506801400185,"Nhà hẻm, ngõ",86.7,2.0,3.0,1.0,unknown,unknown,Sổ hồng,a04843fa-1f86-4fd8-9f97-08f1e08ebf53,74971164.93656285
"Xã Phước Kiển, Huyện Nhà Bè",22.463732011962353,Đất thổ cư,127.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,9f5ac089-d283-4e9f-9517-cf45355af453,44881889.76377953
"Phường 12, Quận Bình Thạnh",22.909317113796863,"Nhà hẻm, ngõ",75.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,8ebd942a-837b-4e6e-8851-6d69f6871b1a,118666666.66666667
"Phường 25, Quận Bình Thạnh",22.97455763565817,"Nhà hẻm, ngõ",84.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,af2928c3-44cb-45e5-a721-d4eba28fb17b,113095238.09523809
"Phường 17, Quận Bình Thạnh",23.397414486441907,"Nhà hẻm, ngõ",68.0,5.0,6.0,4.0,unknown,unknown,Sổ hồng,795b9dd3-69b3-45f3-84a3-d8ef5360414f,213235294.11764705
"Phường Tân Thành, Quận Tân Phú",22.428013929366653,"Nhà hẻm, ngõ",50.0,1.0,1.0,1.0,Bắc,Bắc,Sổ hồng,fdcc6771-d764-4263-adf4-bf950b1ef65a,110000000.0
"Phường 11, Quận Bình Thạnh",24.306784775430298,Nhà mặt tiền,193.7,30.0,29.0,1.0,unknown,unknown,Sổ hồng,6cf8dc70-5b7b-4d58-8adc-966329f898f7,185854414.0423335
"Phường 11, Quận Bình Thạnh",22.498218188027575,"Nhà hẻm, ngõ",63.0,4.0,3.0,2.0,unknown,unknown,Sổ hồng,707f8164-9899-4c50-b6a1-929fd0d39bda,93650793.65079366
"Xã Đông Thạnh, Huyện Hóc Môn",22.15835036247383,Đất thổ cư,100.0,0.0,0.0,1.0,Đông,unknown,Sổ hồng,22376e1c-f7b2-422a-9a3b-78a610463645,42000000.0
"Phường 2, Quận 8",23.28821519448487,"Nhà hẻm, ngõ",100.0,4.0,5.0,1.0,Bắc,unknown,Sổ hồng,8b3b57e5-efb3-4219-8492-e3cb07e069bf,130000000.0
"Phường Hiệp Tân, Quận Tân Phú",21.787976574283668,Nhà mặt tiền,23.0,2.0,2.0,3.0,Tây,Nam,Sổ hồng,f3c772d2-20df-492d-8f59-94ccebc590bf,126086956.52173913
"Phường 9, Quận 11",24.219773398443195,Nhà mặt tiền,122.0,3.0,2.0,4.0,unknown,unknown,Sổ hồng,c7892cea-eb99-46fe-9811-1eae7330f370,270491803.27868855
"Xã Bình Hưng, Huyện Bình Chánh",23.7189981105504,Nhà mặt tiền,100.0,6.0,8.0,4.0,Tây,Tây,Sổ hồng,ed9ff430-fd10-4f83-93d3-0821d1129c5c,200000000.0
"Phường 13, Quận 11",22.515025306341133,"Nhà hẻm, ngõ",39.0,4.0,3.0,1.0,Đông Bắc,unknown,Sổ hồng,cdefe391-b0ef-47e7-8182-3fef6e8baa78,153846153.84615386
"Phường 3, Quận 8",23.32595552246487,Nhà mặt tiền,64.0,4.0,5.0,1.0,unknown,unknown,Sổ hồng,6257604b-5b0c-4431-9ddc-6443adc0e086,210937500.0
"Phường 4, Quận 8",22.79012859654597,Nhà mặt tiền,48.0,2.0,2.0,2.0,unknown,unknown,Sổ hồng,b5d6410a-c8bc-479a-aa82-203445461aee,164583333.33333334
"Phường 25, Quận Bình Thạnh",22.751414084370275,"Nhà hẻm, ngõ",40.0,8.0,9.0,4.0,unknown,unknown,Sổ hồng,f99b52e1-3abb-4aad-a67e-34d9a7f85bcc,190000000.0
"Phường 4, Quận 8",23.32595552246487,Nhà mặt tiền,80.0,5.0,6.0,4.0,unknown,unknown,Sổ hồng,110d4df4-6464-45c4-bc54-c1c6e2248358,168750000.0
"Phường 7, Quận 8",23.483275777042625,Nhà mặt tiền,233.0,2.0,2.0,1.0,unknown,unknown,Sổ hồng,9136a890-4de5-491a-ae00-04d9fce08856,67811158.79828326
"Phường Tân Định, Quận 1",24.29279853345595,Nhà mặt tiền,76.2,3.0,2.0,1.0,unknown,unknown,Sổ hồng,b107201b-1194-49ff-92dd-39c8b4f60f85,465879265.0918635
"Phường Tân Thới Hiệp, Quận 12",22.555847300854722,"Nhà hẻm, ngõ",72.0,5.0,5.0,4.0,unknown,unknown,Sổ hồng,849976d6-bee4-47ad-b14e-fa5f72662e09,86805555.55555555
"Phường 7 (Phường Võ Thị Sáu), Quận 3",23.074641094205127,"Nhà hẻm, ngõ",41.0,5.0,6.0,4.0,Tây Nam,unknown,Sổ hồng,3371525e-00ef-4cb2-b8c5-f3fe7335a5b9,256097560.97560975
"Phường 2, Quận 6",21.821878125947855,"Nhà hẻm, ngõ",68.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,f96d23dc-5884-489e-86d1-b36131798a80,44117647.058823526
"Phường 11, Quận Tân Bình",23.11202862627325,"Nhà hẻm, ngõ",60.0,4.0,2.0,1.0,Tây,Tây Bắc,Sổ hồng,eae3e109-777a-4a6f-bf6c-ecf6e7dca025,181666666.66666666
"Phường 7, Quận Phú Nhuận",22.28141045520349,"Nhà hẻm, ngõ",36.0,5.0,4.0,1.0,unknown,unknown,Sổ hồng,d2a7d38e-863a-42b8-b6d4-831fbc3a8e6d,131944444.44444445
"Phường 11, Quận 6",23.025850930040455,Nhà mặt tiền,60.0,3.0,2.0,3.0,unknown,unknown,Sổ hồng,6b2687f9-0eaf-44f1-8412-7efcf9766a63,166666666.66666666
"Phường Phú Thuận, Quận 7",21.78452233941677,"Nhà hẻm, ngõ",28.6,2.0,3.0,3.0,Đông,Đông,Sổ hồng,47b3882f-a45d-44d6-9da5-1985cd5c45f5,101048951.04895104
"Phường Bình Trị Đông B, Quận Bình Tân",23.208172486817745,Nhà mặt tiền,100.0,4.0,5.0,3.0,Tây,Tây,Sổ hồng,7a54cd16-8651-49c3-a454-ffdb235e84ad,120000000.0
"TP. Thủ Đức - Quận 9, TP.HCM",23.00768695941462,"Đất dự án, Khu dân cư",182.0,0.0,0.0,1.0,unknown,unknown,Sổ đỏ,de8c8c6d-59b9-4c15-8031-4e8cb142e2b8,53956043.95604396
"Phường 12, Quận 5",23.49585455924869,Nhà mặt tiền,61.5,3.0,2.0,1.0,unknown,unknown,Sổ hồng,6a6406ff-ee66-4af3-8a2e-b28fccd3d346,260162601.62601626
"Phường 2, Quận 5",23.208172486817745,Nhà mặt tiền,26.2,4.0,2.0,5.0,unknown,unknown,Sổ hồng,bb080b35-b8f2-48be-b4b9-1f07b7c2d2c8,458015267.1755725
"Phường 6 (Phường Võ Thị Sáu), Quận 3",23.897144295925717,Nhà mặt tiền,80.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,51e81129-a1a4-4a7b-a018-e08b86a75ddb,298750000.0
"Phường 19, Quận Bình Thạnh",23.85876005291904,Nhà mặt tiền,81.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,b79186f4-1d51-4569-a9ff-843559679c45,283950617.2839506
"Phường Nguyễn Cư Trinh, Quận 1",23.981362375006356,Nhà mặt tiền,99.0,3.0,2.0,5.0,unknown,unknown,Sổ hồng,ed2eb16d-f9b2-43d9-97ce-49b44a752da2,262626262.62626263
"Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức",22.79643776573844,Đất thổ cư,130.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,8c84cd52-82c5-4ce7-a71e-e95e36748ca3,61153846.15384615
"Phường 12, Quận 10",22.875028040322153,"Nhà hẻm, ngõ",60.0,4.0,4.0,3.0,unknown,unknown,Sổ hồng,fa4489a3-c8de-4592-b2a4-72c0649068c5,143333333.33333334
"Phường Thới An, Quận 12",22.32265341372903,"Nhà hẻm, ngõ",112.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,3dd4c200-6d14-4c47-b43c-c6bfc320c196,44196428.571428575
"Phường 11, Quận Bình Thạnh",21.6978254773219,"Nhà hẻm, ngõ",42.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,bf0e3606-e1c1-42c5-851f-1a67b37662df,63095238.0952381
"Phường 12, Quận Gò Vấp",22.515025306341133,Đất thổ cư,69.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,bdce1156-7288-433d-8d91-fb7e0786adbf,86956521.73913044
"Phường 10, Quận 10",22.227343233944907,"Nhà hẻm, ngõ",28.0,3.0,2.0,2.0,Đông,unknown,Sổ hồng,7725998b-57d1-4290-b3f1-d3b30ad8bd57,160714285.7142857
"Phường 7, Quận 5",20.827625853171554,"Nhà hẻm, ngõ",61.3,2.0,2.0,1.0,unknown,unknown,Sổ hồng,5231184b-155f-4241-99c6-a02ae81c532b,18107667.210440457
"TP. Thủ Đức - Quận 9, TP.HCM",23.48580422339582,"Đất dự án, Khu dân cư",281.0,0.0,0.0,1.0,Đông Nam,unknown,Sổ đỏ,48c80e46-8f2e-445b-b839-278a5446a047,56370106.761565834
"Thị Trấn Tân Túc, Huyện Bình Chánh",22.109560198316302,Nhà mặt tiền,88.0,1.0,1.0,1.0,Tây Nam,unknown,Sổ hồng,e070bac9-4e72-48f2-a73f-d98eb5fc77fd,45454545.45454545
"Phường Bình Hưng Hòa A, Quận Bình Tân",21.88014703405296,"Nhà hẻm, ngõ",42.0,3.0,2.0,3.0,unknown,unknown,Sổ hồng,ea9082b5-24c8-491e-ab69-b78b46bdd456,75714285.71428572
"Phường 4, Quận 10",22.461976085260396,"Nhà hẻm, ngõ",44.0,3.0,3.0,4.0,unknown,unknown,Sổ hồng,7024141d-4a0c-4ba6-a9ba-d16babee38da,129318181.81818181
"Phường Bình Hưng Hòa A, Quận Bình Tân",22.10705706809881,"Nhà hẻm, ngõ",42.0,3.0,2.0,2.0,unknown,Tây Bắc,Sổ hồng,d4184b68-cd4f-4942-a6bf-6813278c1603,95000000.0
"Phường 14, Quận Tân Bình",23.11202862627325,"Nhà hẻm, ngõ",100.0,5.0,5.0,5.0,unknown,unknown,Sổ hồng,9bf73dc5-0038-401e-811c-006d957c3a46,109000000.0
"Phường 12, Quận 10",23.165612872402573,"Nhà hẻm, ngõ",65.0,5.0,5.0,1.0,unknown,unknown,Giấy tờ hợp lệ,abfd6611-ecc1-42b4-8446-2595a5940dff,176923076.92307693
"Phường 12, Quận 10",23.667704816165482,"Nhà hẻm, ngõ",96.0,4.0,4.0,3.0,unknown,unknown,Sổ hồng,b087805a-62cd-4158-99e7-7aa966773929,197916666.66666666
"Phường Bến Thành, Quận 1",23.83678114620123,Nhà mặt tiền,81.0,6.0,6.0,4.0,unknown,unknown,Giấy tờ hợp lệ,0ffc983f-66af-407b-9cb2-ec69d7d580c8,277777777.7777778
"Phường 12, Quận 10",23.61308188496444,"Nhà hẻm, ngõ",108.0,4.0,4.0,4.0,unknown,unknown,Sổ hồng,d8db13df-4ce9-4192-9003-8d9649587e06,166574074.07407406
"Phường 12, Quận 10",23.376507801624047,"Nhà hẻm, ngõ",70.0,3.0,2.0,1.0,unknown,unknown,Giấy tờ hợp lệ,e5267b03-e92c-4700-8d8f-a0ce400ef556,202857142.85714287
"Phường 1, Quận 10",22.59506801400185,"Nhà hẻm, ngõ",51.0,2.0,2.0,2.0,unknown,unknown,Sổ hồng,f68ba595-eb43-4ec8-890b-b25ce1a7fe11,127450980.39215687
"Phường Phú Thọ Hòa, Quận Tân Phú",22.64018844927553,Nhà mặt tiền,78.0,2.0,2.0,2.0,unknown,unknown,Sổ hồng,c432e3be-9dc1-4a64-b7b6-07d6b95b6564,87179487.17948718
"Phường 14, Quận 10",23.12116110983569,"Nhà hẻm, ngõ",60.0,4.0,5.0,1.0,unknown,unknown,Sổ hồng,7ec61f23-dd41-4017-ac32-722b206808e4,183333333.33333334
"Phường 3, Quận 3",23.880266258139077,"Nhà hẻm, ngõ",140.0,5.0,6.0,1.0,unknown,unknown,Giấy tờ hợp lệ,d0a58f95-2030-4481-9673-d39ce45c5501,167857142.85714287
"Phường 10, Quận Tân Bình",20.772056002068226,"Nhà hẻm, ngõ",64.4,3.0,2.0,1.0,unknown,unknown,Sổ hồng,43466457-5eaa-4d45-b7e7-a5593d7866d8,16304347.826086955
"Phường Cô Giang, Quận 1",22.711140185237742,"Nhà hẻm, ngõ",52.0,3.0,2.0,2.0,unknown,Tây Bắc,Sổ hồng,995f612b-7956-40e5-9152-c732ea0093b2,140384615.3846154
"TP. Thủ Đức - Quận 9, TP.HCM",22.29188175506859,"Đất dự án, Khu dân cư",190.0,0.0,0.0,1.0,Tây,unknown,Hợp đồng mua bán,9c64a6dc-3853-44f9-be07-4fbdf6d9c619,25263157.89473684
"Phường 11, Quận Gò Vấp",23.208172486817745,"Nhà hẻm, ngõ",66.0,6.0,7.0,5.0,unknown,unknown,Sổ hồng,55d5a70b-ecf2-408f-9a4e-62dcf2e0a63d,181818181.8181818
"Phường 3, Quận 8",22.104547656494013,"Nhà hẻm, ngõ",40.0,2.0,1.0,1.0,unknown,unknown,Sổ hồng,f718dbb7-7569-404e-a4e7-b742018978ee,99500000.0
"Phường 1, Quận 8",22.86333200056033,Nhà mặt tiền,68.0,2.0,2.0,1.0,unknown,unknown,Sổ hồng,aff18006-10ad-4a67-8519-1bc902c3feec,125000000.0
"Phường Trường Thạnh, TP. Thủ Đức - Quận 9",23.49585455924869,Nhà mặt tiền,98.7,6.0,5.0,4.0,Đông Nam,Đông Nam,Sổ hồng,31a3be50-c091-4ee7-99f9-d897ba92295c,162107396.14994934
"Phường 2, Quận 8",22.193441682276887,"Nhà hẻm, ngõ",46.0,4.0,3.0,2.0,unknown,unknown,Sổ hồng,c4790530-1af1-49de-9106-7c8b2e8b2c18,94565217.39130434
"Phường 9, Quận 8",22.079100990839326,"Nhà hẻm, ngõ",30.0,3.0,2.0,2.0,unknown,unknown,Sổ hồng,128d40a6-bc1c-4c0f-928b-385b0d5e5689,129333333.33333333
"Phường 5, Quận 8",22.33070174691024,"Nhà hẻm, ngõ",44.0,2.0,2.0,1.0,unknown,unknown,Sổ hồng,bded9af3-818c-42b4-9045-8c0de5d618da,113409090.9090909
"Phường 9, Quận 8",21.752885254484713,"Nhà hẻm, ngõ",18.0,3.0,3.0,3.0,unknown,unknown,Sổ hồng,6cd13a20-7a34-4525-bc51-6c7e2361c843,155555555.55555555
"Phường 9, Quận 8",21.917188305721876,"Nhà hẻm, ngõ",26.0,2.0,2.0,1.0,unknown,unknown,Sổ hồng,77ba1638-90ba-4473-b257-881f268f0df0,126923076.92307693
"Phường 3, Quận 8",22.308411057016386,"Nhà hẻm, ngõ",35.0,2.0,2.0,2.0,unknown,unknown,Sổ hồng,ee4991c8-98bd-463f-844c-478c07c8e096,139428571.42857143
"Phường 5, Quận 8",22.59506801400185,"Nhà hẻm, ngõ",80.0,6.0,3.0,2.0,unknown,unknown,Sổ hồng,034a9942-f19f-4cab-9a78-bd76ab1cbcd3,81250000.0
"Phường 12, Quận 8",22.15835036247383,"Nhà hẻm, ngõ",43.2,3.0,3.0,1.0,unknown,unknown,Sổ hồng,9b9a4731-278e-4cab-9ab5-8429b219771e,97222222.22222221
"Phường 4, Quận 8",22.308411057016386,"Nhà hẻm, ngõ",35.0,3.0,2.0,1.0,unknown,unknown,Sổ hồng,a5cf3f3c-6ce7-4cbe-9939-4367a823a7db,139428571.42857143
"Phường 4, Quận Gò Vấp",24.44895926420716,Nhà mặt tiền,220.0,4.0,3.0,2.0,unknown,unknown,Sổ hồng,37f2abeb-5857-43e3-b747-98fb2576f513,188636363.63636363
"Phường 2, Quận Tân Bình",23.49585455924869,"Nhà hẻm, ngõ",63.0,3.0,3.0,3.0,Nam,Nam,Sổ đỏ,517a6d8c-e1e6-4c48-9cdd-0cfdfbad3711,253968253.96825397
"Phường 14, Quận Gò Vấp",22.463732011962353,"Nhà hẻm, ngõ",50.0,4.0,5.0,4.0,unknown,unknown,Sổ hồng,e4393784-c399-4dc4-b8c7-3499a328aed2,114000000.0
"Phường Phước Long B, TP. Thủ Đức - Quận 9",21.441105630584534,Đất thổ cư,110.0,0.0,0.0,1.0,unknown,unknown,Sổ hồng,9a2c21e5-df25-43f0-83a2-32e8147150d7,18636363.636363633
"Phường 14, Quận Gò Vấp",22.59506801400185,"Nhà hẻm, ngõ",48.0,4.0,4.0,4.0,unknown,unknown,Sổ hồng,cc0a4322-4b4a-4457-a3a0-829dd605fa20,135416666.66666666
